t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
672435,169.38,673177,193.6145586,673667,199.3357462,674190,197.5985347,674682,195.3154248,675169,195.4311553,675691,192.6661002,676166,193.0479729,676665,194.0664624,677189,192.6284141,677690,196.7158436,678190,191.887365,678701,196.9536583,679198,194.6538219,679672,191.7356135,680161,194.9664031,680642,193.1697861
680892,171.036,681638,192.9377444,682120,199.064756,682630,197.1571152,683131,194.8460379,683630,195.2564834,684139,192.592999,684627,193.0991317,685142,194.0135623,685637,192.6880696,686161,196.9735387,686677,192.0260031,687163,197.0100391,687642,194.6506697,688150,191.8802205,688656,194.7672516,689137,193.0912172
689387,172.692,690129,193.1343079,690652,199.3245514,691145,197.3232777,691636,194.9816313,692189,195.0806163,692682,192.9155715,693198,193.2578033,693685,193.9012604,694172,192.4735713,694656,196.6541167,695137,191.7138944,695646,196.9288167,696135,194.5976151,696634,191.7377218,697158,194.761717,697682,193.0353288
697932,174.348,698667,193.0439196,699156,198.7107474,699660,197.5721265,700153,195.0007558,700618,195.2641218,701119,192.7840861,701614,193.0800643,702112,193.9878474,702555,192.5573853,703049,197.0157766,703571,191.7336005,704075,196.6846787,704610,194.5535193,705109,191.6702621,705631,194.5504668,706141,192.9065335
706391,176.004,707123,192.5999194,707654,198.7256399,708162,196.9175202,708660,194.7910688,709156,195.2466299,709662,192.5379797,710165,192.8081038,710644,193.6320129,711136,192.093596,711643,196.2162077,712124,191.0965191,712658,196.2596103,713164,193.8603886,713691,191.2982432,714165,194.160583,714681,192.5142928
714931,177.66,715651,192.3976365,716152,198.5219772,716671,196.8016452,717160,194.5626555,717661,194.645211,718192,192.1064934,718666,192.4882318,719186,193.4651051,719692,192.1589212,720156,196.2747441,720626,191.52567,721128,196.4168501,721651,194.1080249,722163,191.2894965,722661,194.4655911,723155,192.7390953
723405,179.298,724163,192.5050898,724670,198.3698882,725160,196.6996278,725664,194.3704344,726202,194.5312122,726734,191.9166364,727238,192.5913019,727755,193.3883363,728266,191.9539667,728751,196.1324344,729231,191.1923325,729743,196.3247463,730224,193.8664035,730702,191.1063253,731195,193.8878384,731685,192.0254956
731935,180.954,732723,192.1378586,733214,197.9289485,733714,196.404871,734233,193.7759174,734720,194.0510075,735171,191.5029348,735642,192.031332,736134,192.9238302,736651,191.58864,737145,195.7150874,737618,190.7807004,738120,195.7997781,738649,193.7873819,739115,190.8256146,739618,193.9243166,740140,192.1004958
740390,182.592,741127,191.9024558,741649,197.7432348,742167,196.1111269,742667,193.7186374,743184,193.9185091,743678,191.5377034,744154,191.8045166,744688,192.6181778,745176,191.3312151,745696,195.4222742,746227,190.6766209,746732,195.5608357,747272,193.4600556,747761,190.7556812,748271,193.6061728,748751,191.9190871
749001,184.266,749745,191.9509649,750268,197.9262302,750759,196.1917864,751248,194.0140554,751755,193.7656962,752263,191.2961107,752786,191.8452324,753275,192.7889194,753774,191.3506428,754258,195.5123372,754720,190.7313152,755241,195.8269646,755738,193.5201984,756226,190.6685024,756739,193.4942812,757235,191.8586061
757485,185.922,758243,191.896448,758764,197.9586686,759270,196.2644695,759773,194.1413251,760262,194.2628443,760727,191.8368448,761221,191.9632572,761724,192.8611588,762216,191.4365438,762728,196.2011481,763204,190.9701397,763712,195.8387298,764206,193.6335935,764694,191.0663777,765191,193.8928015,765710,192.3251866
765960,187.524,766723,191.9941239,767216,197.9692573,767726,196.1581626,768207,193.9379938,768703,194.1099324,769182,191.4688041,769690,191.6567363,770147,192.7021024,770634,191.0561939,771151,195.2199006,771643,190.2843052,772143,195.2764339,772635,193.2441213,773179,190.210149,773665,193.0354276,774189,191.5005485
774439,189.162,775194,191.2054524,775693,197.1057008,776175,195.3276705,776678,193.3093086,777171,193.6033456,777665,191.0692299,778162,191.1091873,778659,192.2228406,779179,190.8776248,779655,195.1956342,780127,190.0605506,780647,194.8288427,781185,193.0231063,781662,190.2057119,782171,193.0608779,782638,191.1959608
782888,190.8,783635,191.2997047,784158,197.1202944,784671,195.6472644,785139,193.3011518,785631,193.5894039,786110,190.8928717,786636,191.4561152,787132,192.0548344,787650,190.8217421,788125,194.6714124,788645,189.9596647,789156,195.0854321,789678,192.7439464,790127,190.0573966,790657,192.8869233,791162,190.9778211
791412,192.438,792163,191.1314922,792716,197.3202419,793214,195.3525288,793739,193.1667544,794226,193.5996654,794735,190.6705195,795177,191.0809989,795682,191.8632828,796200,190.4047505,796688,194.7258884,797155,189.6363492,797674,194.5990728,798198,192.3520821,798705,189.7368644,799189,192.5075735,799686,190.9545691
799936,194.076,800680,190.9497811,801184,197.0436591,801682,195.1594264,802164,193.0436905,802664,193.2145484,803183,190.5127421,803675,190.906617,804187,191.7693069,804657,190.2815692,805178,194.3004241,805688,189.374865,806167,194.375082,806650,192.2442747,807171,189.4610056,807638,192.331381,808119,190.8472227
808369,195.696,809091,190.6005099,809573,196.4466796,810118,194.6338857,810653,192.2900608,811182,192.7788495,811702,190.1946481,812170,190.3647985,812668,191.3516357,813154,189.8648881,813648,194.4017221,814183,189.1205757,814684,194.3991124,815189,191.9447825,815681,189.158115,816200,192.1300592,816705,190.4394783
816955,197.37,817731,190.0046907,818207,196.1991336,818712,194.1204714,819220,191.9131286,819708,192.1653236,820210,189.6501758,820737,190.3198095,821250,191.13182,821729,189.6435305,822255,193.9262113,822753,188.90268,823238,194.1088326,823728,191.6245716,824243,188.9117701,824786,191.7902296,825325,190.2416016
825575,198.972,826334,190.0418928,826837,196.05877,827331,194.324174,827818,191.9154825,828335,192.2821552,828835,189.7878425,829308,190.2716466,829796,191.0194373,830284,189.5949102,830787,193.7219445,831268,188.8832458,831786,193.9564245,832301,191.593351,832804,189.0002332,833277,191.7323712,833750,189.9210797
834000,200.592,834730,189.9619395,835269,195.9439138,835779,194.3840343,836287,192.1470021,836799,192.2037453,837284,189.6692759,837786,190.0588286,838303,190.9447042,838794,189.2729728,839312,193.4218645,839810,188.5344746,840294,193.8499291,840795,191.1650628,841282,188.4691728,841789,191.2238549,842252,189.7434172
842502,202.23,843265,189.7031053,843759,195.6210255,844254,193.9043807,844742,191.8775488,845253,191.9569664,845736,189.6314249,846253,189.7475796,846783,190.7446073,847321,189.4417404,847819,193.5554833,848301,188.5833523,848801,193.5425294,849317,191.3773442,849815,188.3814395,850316,191.2796495,850782,189.8439246
851032,203.85,851773,189.7482005,852280,195.7354164,852805,194.1422359,853324,191.7725914,853822,192.0019978,854309,189.2953663,854809,189.6690574,855341,190.5885192,855826,189.1860545,856351,193.2894723,856816,188.3825447,857311,193.6958364,857772,191.2592191,858295,188.4352362,858809,191.4319435,859336,189.5428523
859586,205.506,860356,189.283997,860891,195.2811026,861372,193.7624864,861825,191.4481144,862351,191.4207924,862872,189.3359104,863398,189.6344921,863896,190.5162068,864414,189.1624437,864921,193.2617546,865435,188.654937,865914,193.7330391,866403,191.1845544,866880,188.4988283,867388,191.3263784,867878,189.7947045
868128,207.126,868849,189.5373178,869336,195.7446977,869866,193.8235476,870399,191.4672708,870930,191.7687829,871433,189.0066623,871915,189.4539612,872413,190.2647563,872918,188.9470907,873419,192.8037566,873912,188.0973054,874443,193.1695778,874970,190.9568861,875482,188.3232501,875989,191.0916866,876513,189.4507559
876763,208.764,877516,189.303596,877999,195.4321864,878482,193.3490982,878938,191.19119,879439,191.4854215,879966,188.9023844,880463,189.4811371,880924,190.3746239,881393,188.8613778,881910,192.812879,882383,188.1204084,882913,193.1854063,883387,190.9297797,883912,188.3554478,884421,191.1109279,884906,189.5583084
885156,210.384,885902,189.0969244,886437,194.975812,886923,193.3946952,887437,190.637356,887916,190.5713885,888378,188.254597,888864,188.7048242,889359,189.5237381,889876,187.9579211,890358,192.0155942,890877,187.4247166,891388,192.1006172,891849,190.2071485,892377,187.7436385,892889,190.5172991,893390,188.9997528
893640,211.986,894407,188.9563637,894928,194.5361961,895392,192.9751854,895893,190.5276715,896377,190.7436059,896904,188.5128932,897449,188.958531,897904,189.6196267,898418,188.220716,898889,192.2731443,899391,187.6958654,899895,192.6028744,900406,190.5261479,900880,187.7992152,901373,190.4306843,901910,188.5687348
902160,213.606,902921,188.7965836,903417,195.0036122,903884,192.8988652,904408,190.4144988,904905,190.8389523,905407,188.3478672,905940,188.8901338,906478,189.6372561,906979,188.3123426,907473,192.3413471,907967,187.6438412,908495,192.7242487,909002,190.2704704,909498,187.472521,909996,190.2214887,910485,188.7230472
910735,215.244,911463,188.5578349,911971,194.5783134,912451,193.0024822,912957,190.5706876,913452,190.5084279,913933,188.3647541,914459,188.9704191,914972,189.7145101,915487,188.130198,915988,192.3819216,916496,187.5862477,917011,192.7110635,917518,190.4289987,918030,187.7386352,918511,190.4354014,918994,188.942491
919244,216.882,919980,188.8353595,920470,194.9286014,920959,193.1424342,921477,191.0555693,921973,190.7189236,922510,188.2722833,923037,188.7308121,923574,189.6745345,924069,188.2843557,924563,192.6430905,925067,187.5206726,925567,192.2764607,926050,190.2642952,926544,187.3200639,927021,190.1467521,927526,188.6087461
927776,218.466,928533,188.3618112,929028,194.6273362,929540,192.7084028,930046,190.195424,930576,190.3888469,931097,187.9585404,931599,188.5844489,932091,189.2220085,932595,188.078322,933106,192.2500676,933583,187.4521434,934156,192.6214795,934660,190.1131752,935149,187.5637818,935629,190.3842114,936150,188.7550475
936400,220.104,937141,188.2867825,937654,194.5472647,938154,192.673926,938670,190.3047428,939179,190.3329679,939721,188.1513945,940243,188.5849152,940731,189.210674,941236,187.9469537,941739,191.9515306,942249,186.9929172,942757,192.2393275,943298,189.8184229,943785,187.0630649,944265,189.7948434,944716,187.9798516
944966,221.76,945735,187.7971462,946250,193.3968737,946721,192.1025872,947202,189.7703263,947690,189.8892076,948171,187.6114836,948708,187.9752221,949228,188.7929867,949746,187.3838347,950253,191.6247608,950750,186.4722675,951236,191.8802845,951739,189.4931384,952244,186.5838272,952730,189.4127661,953224,187.9266183
953474,223.344,954206,187.8333329,954696,194.0222089,955196,192.1043795,955652,189.4757824,956159,189.5329666,956616,186.9529983,957148,187.7528537,957647,188.5179205,958120,187.0448231,958606,191.4662018,959109,186.4157389,959592,191.3185037,960089,189.1622056,960643,186.2139763,961166,189.0715185,961686,187.6222947
961936,224.928,962709,187.181919,963201,193.0230706,963728,191.2911645,964266,188.958228,964767,189.0987895,965268,186.6897625,965745,187.0148653,966235,187.9272946,966750,186.2979018,967234,190.6195143,967736,185.8582208,968241,190.8327229,968753,188.5287152,969246,186.0035019,969773,188.6682243,970270,187.1341346
970520,226.566,971281,186.8035026,971770,192.6338511,972308,191.3759932,972780,188.5392909,973249,188.7808647,973758,186.047765,974234,186.6067635,974706,187.5627145,975211,186.1558151,975700,190.5450466,976191,185.240379,976740,190.5837877,977232,188.1701536,977712,185.4137116,978186,188.3158038,978648,186.5403378
978898,228.15,979616,186.4878321,980125,192.5884656,980632,190.9750139,981137,188.4691661,981621,189.0720091,982127,186.3675381,982636,186.7944702,983139,187.6622334,983624,186.4586931,984137,190.6697844,984653,185.4935729,985180,190.8055832,985707,188.3576272,986233,185.7103983,986740,188.6598647,987239,186.9807518
987489,229.77,988236,186.7129833,988759,192.412509,989234,191.2134275,989722,188.4547562,990254,188.8692358,990766,186.3226265,991266,186.6896034,991760,187.561405,992283,186.3218751,992816,190.5447526,993319,185.607605,993844,190.6094206,994377,188.2667628,994894,185.5647622,995403,188.5761641,995914,186.84852
996164,231.39,996889,186.7069534,997394,192.9772832,997916,191.1444348,998417,188.3652377,998924,188.8072038,999432,186.1229757,999935,186.8027038,1000417,187.5429308,1000901,185.9772342,1001382,190.0979527,1001901,185.3217776,1002428,190.3604835,1002929,188.1846069,1003386,185.4818435,1003886,188.1421714,1004337,186.6145926
1004587,232.956,1005341,186.5091353,1005827,192.7769699,1006318,190.751585,1006829,188.4473337,1007348,188.5330361,1007848,186.101657,1008373,186.4838406,1008934,187.1420985,1009434,185.7046736,1009952,189.9514073,1010413,184.9318667,1010925,190.0832489,1011428,187.7502257,1011939,184.865078,1012453,187.8031752,1012983,185.9521043
1013233,234.612,1013962,185.9429934,1014485,192.0183724,1014990,190.1490115,1015509,187.9734652,1016031,188.453461,1016512,185.6471819,1016990,186.2135017,1017492,187.102571,1017954,185.7009696,1018477,189.8211487,1019003,185.1660218,1019506,189.8817773,1020033,187.4808987,1020497,185.1187362,1020992,187.8747258,1021521,185.9624171
1021771,236.232,1022524,186.0333917,1023010,192.0045623,1023488,190.0933164,1023954,187.7960851,1024428,187.7165057,1024901,185.3041385,1025395,185.6500971,1025913,186.6795055,1026428,185.1932675,1026942,189.5423507,1027444,184.5621656,1027964,189.4885854,1028496,187.3172605,1029028,184.3574666,1029539,187.4422896,1030021,185.7069313
1030271,237.798,1031049,185.4290101,1031548,191.3554182,1032063,189.5919409,1032541,187.4707583,1033012,187.4885973,1033517,184.709735,1033985,185.5805793,1034480,186.1658725,1034969,184.7085095,1035487,188.8047858,1035968,183.9677149,1036445,188.8251305,1036928,186.6888395,1037425,184.157141,1037955,186.9258257,1038465,185.3974848
1038715,239.364,1039460,184.9627322,1039969,190.9665865,1040445,189.0852225,1040974,186.5928692,1041506,187.3136029,1042019,184.2054885,1042540,184.3480942,1043032,185.4565493,1043518,183.9751576,1043986,188.165924,1044468,183.4428932,1044939,188.3932792,1045419,186.0872053,1045885,183.1767082,1046363,185.942642,1046870,184.2891442
1047120,240.93,1047863,184.1874113,1048386,190.2835342,1048935,188.3333463,1049433,186.1272773,1049893,186.4802941,1050372,183.9554799,1050913,184.3074,1051423,185.0850333,1051903,183.8866039,1052434,187.7388328,1052936,183.0784927,1053431,188.3804366,1053900,185.8625983,1054419,183.2914162,1054925,186.1619658,1055471,184.3808078
1055721,242.514,1056471,184.4441815,1056961,190.3055073,1057493,189.0286503,1057973,186.6847328,1058473,186.1937622,1059001,183.8772266,1059475,184.3759039,1059976,185.1666101,1060504,183.8127829,1060980,188.2386965,1061496,183.430922,1061994,188.2908244,1062485,185.9913929,1062995,183.4402583,1063505,186.0887004,1064027,184.5773199
1064277,244.098,1065075,184.4613716,1065571,190.6121929,1066068,188.7148639,1066570,186.4950205,1067060,186.4193039,1067536,183.8486034,1068039,184.5280187,1068549,185.3543835,1069076,184.0010457,1069574,188.1861515,1070094,183.1751073,1070603,188.342464,1071100,186.0468814,1071618,183.7617635,1072170,186.4104803,1072662,184.6758884
1072912,245.736,1073648,184.8577512,1074138,191.0841713,1074631,189.2632855,1075151,186.6251411,1075659,186.9164389,1076163,184.3522141,1076653,184.3992373,1077154,185.4571216,1077660,183.9622887,1078164,187.8730347,1078659,183.3363229,1079176,188.3551347,1079639,186.1461515,1080118,183.3891994,1080616,186.0162006,1081139,184.5047302
1081389,247.302,1082119,184.4842592,1082614,190.3318549,1083116,188.7204897,1083620,186.7937724,1084087,186.6645083,1084600,183.9957969,1085066,184.6425392,1085571,185.492192,1086098,183.7644635,1086621,188.1026949,1087137,183.1223492,1087654,188.2097717,1088169,185.6516616,1088701,183.1992923,1089187,185.7181776,1089670,184.0814355
1089920,248.886,1090679,184.018388,1091174,190.1064178,1091650,188.2598465,1092165,185.8652942,1092656,186.4874104,1093154,184.0289116,1093651,184.2771388,1094154,185.0587968,1094673,183.7431451,1095173,187.8627951,1095704,182.9683628,1096199,187.9576345,1096716,185.8539479,1097235,183.056509,1097723,185.677507,1098219,183.9516022
1098469,250.47,1099250,183.8183365,1099722,189.9326942,1100211,187.878197,1100725,185.3121879,1101234,185.6848076,1101713,183.0870018,1102210,183.7675283,1102699,184.3396387,1103209,183.1241757,1103687,187.0026985,1104224,182.3709691,1104722,187.5767019,1105273,184.956914,1105739,182.528554,1106233,185.3161708,1106740,183.9033317
1106990,252.054,1107767,183.6308584,1108302,189.5729407,1108801,187.948952,1109272,185.3278709,1109764,185.5310956,1110229,183.2805083,1110726,183.6202552,1111224,184.5600044,1111715,183.0266987,1112239,186.9206227,1112749,182.2883853,1113277,187.2799181,1113775,184.6794027,1114272,182.2373718,1114746,184.8486636,1115253,183.2802381
1115503,253.62,1116246,183.1888415,1116739,188.8942084,1117217,187.6202911,1117728,185.0837396,1118194,185.078046,1118674,182.5368459,1119171,183.2012072,1119647,183.9426443,1120158,182.3867256,1120648,186.3701551,1121128,181.9794504,1121627,186.8209938,1122123,184.665863,1122636,182.1211626,1123151,184.73651,1123636,182.9849869
1123886,255.168,1124634,183.1122572,1125171,188.945401,1125678,187.2077031,1126190,185.1990278,1126687,185.3586662,1127215,182.6985308,1127716,183.0879664,1128193,183.9909306,1128683,182.5297716,1129173,186.7223682,1129660,181.9964915,1130153,186.8438146,1130642,184.7750128,1131146,182.2812,1131659,184.7910786,1132141,183.1202541
1132391,256.734,1133177,182.883152,1133683,189.0415391,1134170,187.1792028,1134643,184.9467656,1135141,185.505103,1135622,182.65348,1136091,183.1610912,1136580,183.9695525,1137098,182.5182966,1137628,186.7454709,1138123,181.7331308,1138605,186.7335635,1139112,184.3614286,1139599,181.8929607,1140086,184.3453163,1140571,182.6141541
1140821,258.3,1141564,182.8001781,1142045,188.8158178,1142529,187.2297686,1143047,184.7050988,1143553,184.9015061,1144031,182.3135573,1144503,182.5247075,1145039,183.2926359,1145531,182.0447137,1146002,185.9327732,1146453,181.5824153,1146972,186.3458889,1147473,184.1161459,1147997,181.5560229,1148462,184.2975348,1148983,182.7037154
1149233,259.83,1149992,182.5173517,1150515,188.6165999,1151002,186.9330439,1151491,184.8515885,1151958,184.6724444,1152490,182.0430021,1153005,182.5312969,1153505,183.5110154,1153970,182.0023489,1154461,186.0646323,1154963,181.0196084,1155449,185.9112937,1155953,183.82539,1156461,181.3644153,1156962,183.7969271,1157464,182.3573196
1157714,261.378,1158459,182.2907212,1158945,188.2889748,1159440,186.4193054,1159937,184.2345989,1160422,184.4221209,1160903,181.8724153,1161391,182.0809258,1161934,183.166426,1162453,181.6124038,1162941,185.7119743,1163427,181.1555225,1163908,186.0959441,1164398,183.8982362,1164884,181.323611,1165358,184.0186534,1165843,182.5243761
1166093,262.944,1166874,182.3128318,1167397,188.1827199,1167882,186.5186453,1168363,184.3798473,1168895,184.1496671,1169362,181.7725893,1169869,182.3181746,1170346,182.9303808,1170786,181.5140512,1171305,185.4311355,1171814,180.9915125,1172301,186.018295,1172772,183.5930131,1173272,181.1027601,1173790,183.8359576,1174291,182.2140438
1174541,264.492,1175277,182.1386404,1175748,188.0951344,1176260,186.3036932,1176769,184.1011023,1177277,184.2084825,1177785,181.630306,1178290,182.0008426,1178797,182.808463,1179301,181.5277619,1179805,185.3411208,1180310,180.7177105,1180802,185.6629103,1181281,183.4244603,1181787,180.8066133,1182295,183.4648245,1182852,181.8164076
1183102,266.076,1183860,181.7076356,1184383,187.7615962,1184886,185.7680107,1185370,183.5193003,1185872,183.5162074,1186386,181.1622014,1186863,181.4436169,1187381,182.2906349,1187900,180.9251963,1188397,184.9334521,1188873,180.3811802,1189354,185.5350546,1189827,182.9941418,1190326,180.3335401,1190815,182.8643567,1191320,181.6993069
1191570,267.624,1192312,181.2118351,1192826,187.0707962,1193337,185.5753244,1193837,183.0079218,1194338,182.9739742,1194844,180.3886625,1195325,181.055994,1195872,181.6756868,1196356,180.1741951,1196854,184.4293459,1197330,179.8307822,1197797,184.8100653,1198300,182.4528075,1198805,179.8897772,1199301,182.6027925,1199798,181.1453523
